Latitude,Longitude,Elevation,Time,HeartRate,Power
42.273178,-71.024973,9.8,2023-09-15 00:06:33+00:00,,
42.273167,-71.024942,8.8,2023-09-15 00:06:34+00:00,,
42.27315,-71.024905,8.8,2023-09-15 00:06:35+00:00,,
42.273132,-71.024862,8.8,2023-09-15 00:06:36+00:00,,
42.273118,-71.024828,8.8,2023-09-15 00:06:37+00:00,,
42.2731,-71.024787,8.8,2023-09-15 00:06:38+00:00,,
42.27308,-71.024747,8.8,2023-09-15 00:06:39+00:00,,
42.27306,-71.02471,8.8,2023-09-15 00:06:40+00:00,,
42.273042,-71.024673,8.8,2023-09-15 00:06:41+00:00,,
42.27302,-71.024635,8.8,2023-09-15 00:06:42+00:00,,
42.273002,-71.024598,8.8,2023-09-15 00:06:43+00:00,,
42.27297,-71.02455,8.8,2023-09-15 00:06:44+00:00,,
42.272955,-71.024512,8.8,2023-09-15 00:06:45+00:00,,
42.272927,-71.02446,7.8,2023-09-15 00:06:46+00:00,,
42.272907,-71.024428,7.8,2023-09-15 00:06:47+00:00,,
42.272888,-71.024395,7.8,2023-09-15 00:06:48+00:00,,
42.272868,-71.02436,7.8,2023-09-15 00:06:49+00:00,,
42.272847,-71.024317,6.7,2023-09-15 00:06:50+00:00,,
42.272828,-71.024285,6.7,2023-09-15 00:06:51+00:00,,
42.272808,-71.024257,6.7,2023-09-15 00:06:52+00:00,,
42.272787,-71.024228,6.7,2023-09-15 00:06:53+00:00,,
42.272768,-71.024215,6.7,2023-09-15 00:06:54+00:00,,
42.272753,-71.024208,6.7,2023-09-15 00:06:55+00:00,,
42.272737,-71.024202,6.7,2023-09-15 00:06:56+00:00,,
42.272727,-71.024192,6.7,2023-09-15 00:06:57+00:00,,
42.272712,-71.02416,6.7,2023-09-15 00:06:58+00:00,,
42.272688,-71.02412,6.7,2023-09-15 00:06:59+00:00,,
42.272668,-71.024078,6.7,2023-09-15 00:07:00+00:00,,
42.272663,-71.024047,6.7,2023-09-15 00:07:01+00:00,,
42.272652,-71.02402,6.7,2023-09-15 00:07:02+00:00,,
42.272637,-71.024002,6.7,2023-09-15 00:07:03+00:00,,
42.272625,-71.023988,6.7,2023-09-15 00:07:04+00:00,,
42.272607,-71.02397,6.7,2023-09-15 00:07:05+00:00,,
42.272587,-71.023943,6.7,2023-09-15 00:07:06+00:00,,
42.27257,-71.023913,6.7,2023-09-15 00:07:07+00:00,,
42.27255,-71.02388,7.8,2023-09-15 00:07:08+00:00,,
42.272532,-71.023848,7.8,2023-09-15 00:07:09+00:00,,
42.272517,-71.023822,7.8,2023-09-15 00:07:10+00:00,,
42.2725,-71.0238,7.8,2023-09-15 00:07:11+00:00,,
42.27248,-71.023778,7.8,2023-09-15 00:07:12+00:00,,
42.27246,-71.023763,7.8,2023-09-15 00:07:13+00:00,,
42.272437,-71.023743,7.8,2023-09-15 00:07:14+00:00,,
42.272413,-71.023718,7.8,2023-09-15 00:07:15+00:00,,
42.272398,-71.023693,7.8,2023-09-15 00:07:16+00:00,,
42.272388,-71.023668,6.7,2023-09-15 00:07:17+00:00,,
42.272377,-71.023643,6.7,2023-09-15 00:07:18+00:00,,
42.272365,-71.023612,6.7,2023-09-15 00:07:19+00:00,,
42.272353,-71.023583,6.7,2023-09-15 00:07:20+00:00,,
42.272338,-71.023555,6.7,2023-09-15 00:07:21+00:00,,
42.272322,-71.023527,6.7,2023-09-15 00:07:22+00:00,,
42.272305,-71.023495,6.7,2023-09-15 00:07:23+00:00,,
42.27229,-71.023462,6.7,2023-09-15 00:07:24+00:00,,
42.272273,-71.02343,6.7,2023-09-15 00:07:25+00:00,,
42.272255,-71.023402,6.7,2023-09-15 00:07:26+00:00,,
42.27224,-71.023373,7.8,2023-09-15 00:07:27+00:00,,
42.272223,-71.023342,7.8,2023-09-15 00:07:28+00:00,,
42.272208,-71.023313,7.8,2023-09-15 00:07:29+00:00,,
42.272193,-71.023285,7.8,2023-09-15 00:07:30+00:00,,
42.272177,-71.02326,7.8,2023-09-15 00:07:31+00:00,,
42.272158,-71.023237,7.8,2023-09-15 00:07:32+00:00,,
42.272142,-71.023212,7.8,2023-09-15 00:07:33+00:00,,
42.272127,-71.023182,7.8,2023-09-15 00:07:34+00:00,,
42.272108,-71.023158,7.8,2023-09-15 00:07:35+00:00,,
42.272087,-71.023128,7.8,2023-09-15 00:07:36+00:00,,
42.27207,-71.023097,7.8,2023-09-15 00:07:37+00:00,,
42.272057,-71.02307,7.8,2023-09-15 00:07:38+00:00,,
42.272042,-71.023042,7.8,2023-09-15 00:07:39+00:00,,
42.272028,-71.023007,7.8,2023-09-15 00:07:40+00:00,,
42.27201,-71.022975,7.8,2023-09-15 00:07:41+00:00,,
42.272,-71.022948,7.8,2023-09-15 00:07:42+00:00,,
42.271988,-71.022932,7.8,2023-09-15 00:07:43+00:00,,
42.271977,-71.022912,7.8,2023-09-15 00:07:44+00:00,,
42.27196,-71.022887,7.8,2023-09-15 00:07:45+00:00,,
42.271943,-71.022868,7.8,2023-09-15 00:07:46+00:00,,
42.271923,-71.022845,7.8,2023-09-15 00:07:47+00:00,,
42.27191,-71.022822,7.8,2023-09-15 00:07:48+00:00,,
42.271895,-71.022792,7.8,2023-09-15 00:07:49+00:00,,
42.271882,-71.022765,7.8,2023-09-15 00:07:50+00:00,,
42.271865,-71.022738,7.8,2023-09-15 00:07:51+00:00,,
42.271848,-71.02272,7.8,2023-09-15 00:07:52+00:00,,
42.271837,-71.022703,7.8,2023-09-15 00:07:53+00:00,,
42.271828,-71.022685,7.8,2023-09-15 00:07:54+00:00,,
42.27182,-71.022665,7.8,2023-09-15 00:07:55+00:00,,
42.271805,-71.022637,7.8,2023-09-15 00:07:56+00:00,,
42.271788,-71.022605,7.8,2023-09-15 00:07:57+00:00,,
42.271772,-71.022572,7.8,2023-09-15 00:07:58+00:00,,
42.271755,-71.022535,7.8,2023-09-15 00:07:59+00:00,,
42.271738,-71.0225,7.8,2023-09-15 00:08:00+00:00,,
42.27172,-71.022473,7.8,2023-09-15 00:08:01+00:00,,
42.271698,-71.022455,7.8,2023-09-15 00:08:02+00:00,,
42.271682,-71.022438,7.8,2023-09-15 00:08:03+00:00,,
42.271672,-71.022417,7.8,2023-09-15 00:08:04+00:00,,
42.271662,-71.022388,7.8,2023-09-15 00:08:05+00:00,,
42.271643,-71.022355,7.8,2023-09-15 00:08:06+00:00,,
42.27162,-71.022317,7.8,2023-09-15 00:08:07+00:00,,
42.271598,-71.022283,7.8,2023-09-15 00:08:08+00:00,,
42.271582,-71.022255,7.8,2023-09-15 00:08:09+00:00,,
42.271568,-71.022233,7.8,2023-09-15 00:08:10+00:00,,
42.271555,-71.022208,7.8,2023-09-15 00:08:11+00:00,,
42.271542,-71.022177,7.8,2023-09-15 00:08:12+00:00,,
42.271528,-71.022145,7.8,2023-09-15 00:08:13+00:00,,
42.271517,-71.022117,7.8,2023-09-15 00:08:14+00:00,,
42.2715,-71.022087,7.8,2023-09-15 00:08:15+00:00,,
42.271482,-71.02206,7.8,2023-09-15 00:08:16+00:00,,
42.271463,-71.022035,7.8,2023-09-15 00:08:17+00:00,,
42.271447,-71.022012,7.8,2023-09-15 00:08:18+00:00,,
42.271433,-71.021988,7.8,2023-09-15 00:08:19+00:00,,
42.271422,-71.021965,7.8,2023-09-15 00:08:20+00:00,,
42.271407,-71.021937,7.8,2023-09-15 00:08:21+00:00,,
42.271393,-71.021903,7.8,2023-09-15 00:08:22+00:00,,
42.27138,-71.021873,7.8,2023-09-15 00:08:23+00:00,,
42.271367,-71.021838,7.8,2023-09-15 00:08:24+00:00,,
42.271347,-71.021803,7.8,2023-09-15 00:08:25+00:00,,
42.271328,-71.021777,7.8,2023-09-15 00:08:26+00:00,,
42.271317,-71.02175,7.8,2023-09-15 00:08:27+00:00,,
42.271308,-71.021727,7.8,2023-09-15 00:08:28+00:00,,
42.271292,-71.0217,7.8,2023-09-15 00:08:29+00:00,,
42.271272,-71.02167,7.8,2023-09-15 00:08:30+00:00,,
42.271248,-71.021638,7.8,2023-09-15 00:08:31+00:00,,
42.271225,-71.021605,7.8,2023-09-15 00:08:32+00:00,,
42.271195,-71.021567,7.8,2023-09-15 00:08:33+00:00,,
42.271183,-71.021543,7.8,2023-09-15 00:08:34+00:00,,
42.271168,-71.021515,7.8,2023-09-15 00:08:35+00:00,,
42.271148,-71.021488,7.8,2023-09-15 00:08:36+00:00,,
42.271135,-71.021463,7.8,2023-09-15 00:08:37+00:00,,
42.27112,-71.021433,7.8,2023-09-15 00:08:38+00:00,,
42.271107,-71.021402,7.8,2023-09-15 00:08:39+00:00,,
42.271092,-71.021378,7.8,2023-09-15 00:08:40+00:00,,
42.271075,-71.021358,7.8,2023-09-15 00:08:41+00:00,,
42.27106,-71.021333,7.8,2023-09-15 00:08:42+00:00,,
42.271042,-71.021303,7.8,2023-09-15 00:08:43+00:00,,
42.271023,-71.02127,7.8,2023-09-15 00:08:44+00:00,,
42.271007,-71.02124,7.8,2023-09-15 00:08:45+00:00,,
42.27099,-71.021208,7.8,2023-09-15 00:08:46+00:00,,
42.270975,-71.02118,7.8,2023-09-15 00:08:47+00:00,,
42.270958,-71.021152,7.8,2023-09-15 00:08:48+00:00,,
42.270942,-71.021125,7.8,2023-09-15 00:08:49+00:00,,
42.270925,-71.021097,7.8,2023-09-15 00:08:50+00:00,,
42.270907,-71.021072,7.8,2023-09-15 00:08:51+00:00,,
42.27089,-71.021047,7.8,2023-09-15 00:08:52+00:00,,
42.270873,-71.02102,7.8,2023-09-15 00:08:53+00:00,,
42.270857,-71.020993,7.8,2023-09-15 00:08:54+00:00,,
42.270838,-71.020963,7.8,2023-09-15 00:08:55+00:00,,
42.27082,-71.020935,7.8,2023-09-15 00:08:56+00:00,,
42.270802,-71.020908,7.8,2023-09-15 00:08:57+00:00,,
42.270787,-71.020883,7.8,2023-09-15 00:08:58+00:00,,
42.270767,-71.020842,7.8,2023-09-15 00:08:59+00:00,,
42.270747,-71.020808,7.8,2023-09-15 00:09:00+00:00,,
42.270723,-71.020772,7.8,2023-09-15 00:09:01+00:00,,
42.2707,-71.020742,7.8,2023-09-15 00:09:02+00:00,,
42.270677,-71.02072,7.8,2023-09-15 00:09:03+00:00,,
42.270658,-71.020698,7.8,2023-09-15 00:09:04+00:00,,
42.27064,-71.020685,7.8,2023-09-15 00:09:05+00:00,,
42.270623,-71.020675,7.8,2023-09-15 00:09:06+00:00,,
42.270608,-71.020667,7.8,2023-09-15 00:09:07+00:00,,
42.270597,-71.020655,7.8,2023-09-15 00:09:08+00:00,,
42.27058,-71.020642,7.8,2023-09-15 00:09:09+00:00,,
42.270562,-71.020628,7.8,2023-09-15 00:09:10+00:00,,
42.270543,-71.020615,7.8,2023-09-15 00:09:11+00:00,,
42.270522,-71.020598,7.8,2023-09-15 00:09:12+00:00,,
42.270498,-71.020583,7.8,2023-09-15 00:09:13+00:00,,
42.270478,-71.020565,7.8,2023-09-15 00:09:14+00:00,,
42.270462,-71.020538,7.8,2023-09-15 00:09:15+00:00,,
42.270445,-71.020497,7.8,2023-09-15 00:09:16+00:00,,
42.270425,-71.020452,7.8,2023-09-15 00:09:17+00:00,,
42.270413,-71.020422,7.8,2023-09-15 00:09:18+00:00,,
42.270402,-71.020385,7.8,2023-09-15 00:09:19+00:00,,
42.270388,-71.020348,7.8,2023-09-15 00:09:20+00:00,,
42.270372,-71.02032,7.8,2023-09-15 00:09:21+00:00,,
42.270357,-71.020292,7.8,2023-09-15 00:09:22+00:00,,
42.270337,-71.020265,6.7,2023-09-15 00:09:23+00:00,,
42.27032,-71.02024,6.7,2023-09-15 00:09:24+00:00,,
42.270305,-71.020215,6.7,2023-09-15 00:09:25+00:00,,
42.270292,-71.020192,6.7,2023-09-15 00:09:26+00:00,,
42.27028,-71.020168,6.7,2023-09-15 00:09:27+00:00,,
42.270267,-71.020147,6.7,2023-09-15 00:09:28+00:00,,
42.270255,-71.020125,6.7,2023-09-15 00:09:29+00:00,,
42.270242,-71.020093,6.7,2023-09-15 00:09:30+00:00,,
42.27023,-71.020063,6.7,2023-09-15 00:09:31+00:00,,
42.270225,-71.020035,6.7,2023-09-15 00:09:32+00:00,,
42.27022,-71.02,6.7,2023-09-15 00:09:33+00:00,,
42.2702,-71.019967,6.7,2023-09-15 00:09:34+00:00,,
42.270178,-71.019932,6.7,2023-09-15 00:09:35+00:00,,
42.270158,-71.019902,6.7,2023-09-15 00:09:36+00:00,,
42.27014,-71.019872,6.7,2023-09-15 00:09:37+00:00,,
42.270123,-71.019842,6.7,2023-09-15 00:09:38+00:00,,
42.270107,-71.019803,6.7,2023-09-15 00:09:39+00:00,,
42.270088,-71.01977,6.7,2023-09-15 00:09:40+00:00,,
42.270075,-71.019742,6.7,2023-09-15 00:09:41+00:00,,
42.270055,-71.019717,6.7,2023-09-15 00:09:42+00:00,,
42.270043,-71.019693,6.7,2023-09-15 00:09:43+00:00,,
42.270028,-71.019668,6.7,2023-09-15 00:09:44+00:00,,
42.270008,-71.019643,6.7,2023-09-15 00:09:45+00:00,,
42.269992,-71.019615,6.7,2023-09-15 00:09:46+00:00,,
42.269972,-71.019595,6.7,2023-09-15 00:09:47+00:00,,
42.269955,-71.019578,6.7,2023-09-15 00:09:48+00:00,,
42.269933,-71.019568,6.7,2023-09-15 00:09:49+00:00,,
42.269915,-71.01955,6.7,2023-09-15 00:09:50+00:00,,
42.2699,-71.019532,6.7,2023-09-15 00:09:51+00:00,,
42.269888,-71.019508,6.7,2023-09-15 00:09:52+00:00,,
42.269877,-71.01948,6.7,2023-09-15 00:09:53+00:00,,
42.269867,-71.019453,6.7,2023-09-15 00:09:54+00:00,,
42.269855,-71.01943,6.7,2023-09-15 00:09:55+00:00,,
42.26984,-71.019407,6.7,2023-09-15 00:09:56+00:00,,
42.269825,-71.019378,6.7,2023-09-15 00:09:57+00:00,,
42.269813,-71.01935,6.7,2023-09-15 00:09:58+00:00,,
42.269802,-71.019318,6.7,2023-09-15 00:09:59+00:00,,
42.269793,-71.01929,6.7,2023-09-15 00:10:00+00:00,,
42.26978,-71.019265,6.7,2023-09-15 00:10:01+00:00,,
42.269763,-71.019242,6.7,2023-09-15 00:10:02+00:00,,
42.269748,-71.019227,6.7,2023-09-15 00:10:03+00:00,,
42.269733,-71.019207,6.7,2023-09-15 00:10:04+00:00,,
42.269717,-71.019183,6.7,2023-09-15 00:10:05+00:00,,
42.269702,-71.019163,6.7,2023-09-15 00:10:06+00:00,,
42.269685,-71.019143,6.7,2023-09-15 00:10:07+00:00,,
42.269665,-71.019127,6.7,2023-09-15 00:10:08+00:00,,
42.269648,-71.019107,6.7,2023-09-15 00:10:09+00:00,,
42.269632,-71.019082,6.7,2023-09-15 00:10:10+00:00,,
42.269615,-71.019057,6.7,2023-09-15 00:10:11+00:00,,
42.269598,-71.019028,6.7,2023-09-15 00:10:12+00:00,,
42.269585,-71.018997,6.7,2023-09-15 00:10:13+00:00,,
42.26957,-71.018968,6.7,2023-09-15 00:10:14+00:00,,
42.269557,-71.01894,6.7,2023-09-15 00:10:15+00:00,,
42.26954,-71.018907,6.7,2023-09-15 00:10:16+00:00,,
42.269522,-71.018877,6.7,2023-09-15 00:10:17+00:00,,
42.269503,-71.018852,6.7,2023-09-15 00:10:18+00:00,,
42.269485,-71.018825,6.7,2023-09-15 00:10:19+00:00,,
42.269473,-71.018798,6.7,2023-09-15 00:10:20+00:00,,
42.26946,-71.01877,6.7,2023-09-15 00:10:21+00:00,,
42.269448,-71.01874,6.7,2023-09-15 00:10:22+00:00,,
42.269438,-71.018707,6.7,2023-09-15 00:10:23+00:00,,
42.269432,-71.018675,6.7,2023-09-15 00:10:24+00:00,,
42.269418,-71.018648,6.7,2023-09-15 00:10:25+00:00,,
42.269407,-71.018625,6.7,2023-09-15 00:10:26+00:00,,
42.269388,-71.018602,6.7,2023-09-15 00:10:27+00:00,,
42.269373,-71.018578,6.7,2023-09-15 00:10:28+00:00,,
42.269358,-71.018555,6.7,2023-09-15 00:10:29+00:00,,
42.269342,-71.018533,6.7,2023-09-15 00:10:30+00:00,,
42.269323,-71.018507,6.7,2023-09-15 00:10:31+00:00,,
42.269305,-71.018478,6.7,2023-09-15 00:10:32+00:00,,
42.269288,-71.01845,6.7,2023-09-15 00:10:33+00:00,,
42.269272,-71.01843,6.7,2023-09-15 00:10:34+00:00,,
42.269257,-71.01841,6.7,2023-09-15 00:10:35+00:00,,
42.269247,-71.018398,6.7,2023-09-15 00:10:36+00:00,,
42.26924,-71.018385,6.7,2023-09-15 00:10:37+00:00,,
42.269225,-71.01836,6.7,2023-09-15 00:10:38+00:00,,
42.269215,-71.018342,6.7,2023-09-15 00:10:39+00:00,,
42.269205,-71.018325,6.7,2023-09-15 00:10:40+00:00,,
42.269195,-71.018307,6.7,2023-09-15 00:10:41+00:00,,
42.269183,-71.018287,6.7,2023-09-15 00:10:42+00:00,,
42.269172,-71.018268,6.7,2023-09-15 00:10:43+00:00,,
42.26916,-71.018247,6.7,2023-09-15 00:10:44+00:00,,
42.269143,-71.018218,6.7,2023-09-15 00:10:45+00:00,,
42.26913,-71.01819,6.7,2023-09-15 00:10:46+00:00,,
42.269117,-71.018162,6.7,2023-09-15 00:10:47+00:00,,
42.269103,-71.018133,6.7,2023-09-15 00:10:48+00:00,,
42.26909,-71.018107,6.7,2023-09-15 00:10:49+00:00,,
42.269073,-71.018087,6.7,2023-09-15 00:10:50+00:00,,
42.269057,-71.018062,6.7,2023-09-15 00:10:51+00:00,,
42.269042,-71.018035,6.7,2023-09-15 00:10:52+00:00,,
42.269028,-71.01801,6.7,2023-09-15 00:10:53+00:00,,
42.269017,-71.017987,6.7,2023-09-15 00:10:54+00:00,,
42.269008,-71.017963,6.7,2023-09-15 00:10:55+00:00,,
42.269,-71.01794,6.7,2023-09-15 00:10:56+00:00,,
42.268988,-71.017915,5.8,2023-09-15 00:10:57+00:00,,
42.268975,-71.017893,5.8,2023-09-15 00:10:58+00:00,,
42.268963,-71.017877,5.8,2023-09-15 00:10:59+00:00,,
42.268953,-71.017863,5.8,2023-09-15 00:11:00+00:00,,
42.268942,-71.017852,5.8,2023-09-15 00:11:01+00:00,,
42.268932,-71.017842,5.8,2023-09-15 00:11:02+00:00,,
42.268922,-71.017837,5.8,2023-09-15 00:11:03+00:00,,
42.268288,-71.016817,6.7,2023-09-15 00:12:35+00:00,,
42.268278,-71.016803,6.7,2023-09-15 00:12:36+00:00,,
42.268267,-71.016787,6.7,2023-09-15 00:12:37+00:00,,
42.268255,-71.016767,6.7,2023-09-15 00:12:38+00:00,,
42.26824,-71.016747,6.7,2023-09-15 00:12:39+00:00,,
42.268223,-71.016718,6.7,2023-09-15 00:12:40+00:00,,
42.268208,-71.016687,7.8,2023-09-15 00:12:41+00:00,,
42.268197,-71.01666,7.8,2023-09-15 00:12:42+00:00,,
42.268185,-71.016637,7.8,2023-09-15 00:12:43+00:00,,
42.268173,-71.016615,7.8,2023-09-15 00:12:44+00:00,,
42.268157,-71.016592,7.8,2023-09-15 00:12:45+00:00,,
42.268137,-71.016573,7.8,2023-09-15 00:12:46+00:00,,
42.268122,-71.01656,7.8,2023-09-15 00:12:47+00:00,,
42.268108,-71.01654,7.8,2023-09-15 00:12:48+00:00,,
42.268097,-71.01652,7.8,2023-09-15 00:12:49+00:00,,
42.268085,-71.016492,7.8,2023-09-15 00:12:50+00:00,,
42.268075,-71.016463,7.8,2023-09-15 00:12:51+00:00,,
42.268065,-71.016435,7.8,2023-09-15 00:12:52+00:00,,
42.268057,-71.016403,7.8,2023-09-15 00:12:53+00:00,,
42.268045,-71.016375,7.8,2023-09-15 00:12:54+00:00,,
42.267962,-71.01631,8.8,2023-09-15 00:13:13+00:00,,
42.267957,-71.016293,8.8,2023-09-15 00:13:14+00:00,,
42.267945,-71.01627,8.8,2023-09-15 00:13:15+00:00,,
42.26793,-71.016245,8.8,2023-09-15 00:13:16+00:00,,
42.267915,-71.016227,7.8,2023-09-15 00:13:17+00:00,,
42.2679,-71.016213,7.8,2023-09-15 00:13:18+00:00,,
42.267887,-71.016207,7.8,2023-09-15 00:13:19+00:00,,
42.267877,-71.0162,7.8,2023-09-15 00:13:20+00:00,,
42.267862,-71.016197,7.8,2023-09-15 00:13:21+00:00,,
42.26785,-71.01619,7.8,2023-09-15 00:13:22+00:00,,
42.267838,-71.016178,7.8,2023-09-15 00:13:23+00:00,,
42.267818,-71.016168,7.8,2023-09-15 00:13:24+00:00,,
42.267803,-71.01616,7.8,2023-09-15 00:13:25+00:00,,
42.267793,-71.016152,7.8,2023-09-15 00:13:26+00:00,,
42.267783,-71.016138,7.8,2023-09-15 00:13:27+00:00,,
42.26777,-71.01612,7.8,2023-09-15 00:13:28+00:00,,
42.267757,-71.016095,7.8,2023-09-15 00:13:29+00:00,,
42.267743,-71.016067,7.8,2023-09-15 00:13:30+00:00,,
42.267723,-71.016043,7.8,2023-09-15 00:13:31+00:00,,
42.267702,-71.016017,7.8,2023-09-15 00:13:32+00:00,,
42.267685,-71.01598,7.8,2023-09-15 00:13:33+00:00,,
42.267677,-71.015947,7.8,2023-09-15 00:13:34+00:00,,
42.267667,-71.01591,7.8,2023-09-15 00:13:35+00:00,,
42.267652,-71.01587,7.8,2023-09-15 00:13:36+00:00,,
42.267642,-71.015838,7.8,2023-09-15 00:13:37+00:00,,
42.267627,-71.015812,7.8,2023-09-15 00:13:38+00:00,,
42.267615,-71.015783,7.8,2023-09-15 00:13:39+00:00,,
42.2676,-71.015757,7.8,2023-09-15 00:13:40+00:00,,
42.267582,-71.015742,7.8,2023-09-15 00:13:41+00:00,,
42.267565,-71.015727,7.8,2023-09-15 00:13:42+00:00,,
42.267548,-71.015713,7.8,2023-09-15 00:13:43+00:00,,
42.267537,-71.015687,7.8,2023-09-15 00:13:44+00:00,,
42.267527,-71.015657,7.8,2023-09-15 00:13:45+00:00,,
42.267515,-71.015633,7.8,2023-09-15 00:13:46+00:00,,
42.267502,-71.015615,7.8,2023-09-15 00:13:47+00:00,,
42.267487,-71.0156,7.8,2023-09-15 00:13:48+00:00,,
42.267473,-71.015583,7.8,2023-09-15 00:13:49+00:00,,
42.267457,-71.015562,7.8,2023-09-15 00:13:50+00:00,,
42.267442,-71.01554,7.8,2023-09-15 00:13:51+00:00,,
42.267425,-71.015517,7.8,2023-09-15 00:13:52+00:00,,
42.26741,-71.015495,7.8,2023-09-15 00:13:53+00:00,,
42.267397,-71.015472,7.8,2023-09-15 00:13:54+00:00,,
42.267383,-71.015447,7.8,2023-09-15 00:13:55+00:00,,
42.267372,-71.015422,7.8,2023-09-15 00:13:56+00:00,,
42.267357,-71.015397,7.8,2023-09-15 00:13:57+00:00,,
42.267347,-71.015373,7.8,2023-09-15 00:13:58+00:00,,
42.267345,-71.015342,7.8,2023-09-15 00:13:59+00:00,,
42.267337,-71.015305,7.8,2023-09-15 00:14:00+00:00,,
42.267327,-71.015263,7.8,2023-09-15 00:14:01+00:00,,
42.267315,-71.015215,7.8,2023-09-15 00:14:02+00:00,,
42.267302,-71.015175,7.8,2023-09-15 00:14:03+00:00,,
42.267285,-71.015138,7.8,2023-09-15 00:14:04+00:00,,
42.267263,-71.015107,7.8,2023-09-15 00:14:05+00:00,,
42.267247,-71.015078,7.8,2023-09-15 00:14:06+00:00,,
42.267233,-71.015052,7.8,2023-09-15 00:14:07+00:00,,
42.267222,-71.015022,7.8,2023-09-15 00:14:08+00:00,,
42.267208,-71.014988,7.8,2023-09-15 00:14:09+00:00,,
42.2672,-71.014957,7.8,2023-09-15 00:14:10+00:00,,
42.267193,-71.014922,7.8,2023-09-15 00:14:11+00:00,,
42.267175,-71.014888,7.8,2023-09-15 00:14:12+00:00,,
42.267152,-71.014857,7.8,2023-09-15 00:14:13+00:00,,
42.267133,-71.014823,7.8,2023-09-15 00:14:14+00:00,,
42.267112,-71.01479,7.8,2023-09-15 00:14:15+00:00,,
42.267102,-71.014757,7.8,2023-09-15 00:14:16+00:00,,
42.26709,-71.01473,7.8,2023-09-15 00:14:17+00:00,,
42.267075,-71.014705,7.8,2023-09-15 00:14:18+00:00,,
42.26706,-71.014678,7.8,2023-09-15 00:14:19+00:00,,
42.267042,-71.014655,7.8,2023-09-15 00:14:20+00:00,,
42.267025,-71.014637,7.8,2023-09-15 00:14:21+00:00,,
42.267015,-71.01461,7.8,2023-09-15 00:14:22+00:00,,
42.267005,-71.01459,7.8,2023-09-15 00:14:23+00:00,,
42.266993,-71.014577,7.8,2023-09-15 00:14:24+00:00,,
42.266983,-71.014552,7.8,2023-09-15 00:14:25+00:00,,
42.266973,-71.014528,7.8,2023-09-15 00:14:26+00:00,,
42.26696,-71.014508,7.8,2023-09-15 00:14:27+00:00,,
42.266945,-71.014493,7.8,2023-09-15 00:14:28+00:00,,
42.266855,-71.014355,7.8,2023-09-15 00:15:32+00:00,,
42.266855,-71.014355,7.8,2023-09-15 00:15:33+00:00,,
42.266855,-71.014355,7.8,2023-09-15 00:15:34+00:00,,
42.26685,-71.014348,7.8,2023-09-15 00:15:35+00:00,,
42.266822,-71.014323,7.8,2023-09-15 00:15:36+00:00,,
42.266795,-71.014298,7.8,2023-09-15 00:15:37+00:00,,
42.26677,-71.014272,7.8,2023-09-15 00:15:38+00:00,,
42.266745,-71.014247,7.8,2023-09-15 00:15:39+00:00,,
42.266718,-71.014218,7.8,2023-09-15 00:15:40+00:00,,
42.266692,-71.014193,7.8,2023-09-15 00:15:41+00:00,,
42.266662,-71.014172,7.8,2023-09-15 00:15:42+00:00,,
42.26663,-71.014153,7.8,2023-09-15 00:15:43+00:00,,
42.266598,-71.014133,7.8,2023-09-15 00:15:44+00:00,,
42.266567,-71.014127,7.8,2023-09-15 00:15:45+00:00,,
42.26654,-71.014122,7.8,2023-09-15 00:15:46+00:00,,
42.26652,-71.01412,7.8,2023-09-15 00:15:47+00:00,,
42.266503,-71.01412,7.8,2023-09-15 00:15:48+00:00,,
42.266488,-71.01412,7.8,2023-09-15 00:15:49+00:00,,
42.26647,-71.014115,7.8,2023-09-15 00:15:50+00:00,,
42.26645,-71.01411,7.8,2023-09-15 00:15:51+00:00,,
42.266432,-71.014097,7.8,2023-09-15 00:15:52+00:00,,
42.266413,-71.014078,7.8,2023-09-15 00:15:53+00:00,,
42.266387,-71.01405,7.8,2023-09-15 00:15:54+00:00,,
42.266363,-71.014035,7.8,2023-09-15 00:15:55+00:00,,
42.266338,-71.014018,7.8,2023-09-15 00:15:56+00:00,,
42.266312,-71.014003,7.8,2023-09-15 00:15:57+00:00,,
42.266295,-71.013995,7.8,2023-09-15 00:15:58+00:00,,
42.266275,-71.01399,7.8,2023-09-15 00:15:59+00:00,,
42.266258,-71.013987,7.8,2023-09-15 00:16:00+00:00,,
42.266242,-71.013983,7.8,2023-09-15 00:16:01+00:00,,
42.266223,-71.013978,7.8,2023-09-15 00:16:02+00:00,,
42.266203,-71.01397,7.8,2023-09-15 00:16:03+00:00,,
42.26618,-71.013963,7.8,2023-09-15 00:16:04+00:00,,
42.266158,-71.013955,7.8,2023-09-15 00:16:05+00:00,,
42.266132,-71.013942,7.8,2023-09-15 00:16:06+00:00,,
42.266103,-71.013927,8.8,2023-09-15 00:16:07+00:00,,
42.266073,-71.01391,8.8,2023-09-15 00:16:08+00:00,,
42.266048,-71.013895,8.8,2023-09-15 00:16:09+00:00,,
42.266025,-71.013887,8.8,2023-09-15 00:16:10+00:00,,
42.266003,-71.013878,8.8,2023-09-15 00:16:11+00:00,,
42.26598,-71.01386,8.8,2023-09-15 00:16:12+00:00,,
42.265955,-71.013843,8.8,2023-09-15 00:16:13+00:00,,
42.265933,-71.013823,8.8,2023-09-15 00:16:14+00:00,,
42.265907,-71.013802,8.8,2023-09-15 00:16:15+00:00,,
